11	(CBBAB,CBBADB)	(52.34375,52.5,5.03125,5.1875,52.265625,52.34375,5.109375,5.1875)
11	(CBBAAB,DAACA)	(52.421875,52.5,4.953125,5.03125,52.03125,52.1875,5.5,5.65625)
11	(CBBAB,CBBAACB)	(52.34375,52.5,5.03125,5.1875,52.3828125,52.421875,4.9140625,4.953125)
11	(CBBAB,CBBACAB)	(52.34375,52.5,5.03125,5.1875,52.3046875,52.34375,4.9140625,4.953125)
11	(CBBAAA,CBBAACA)	(52.421875,52.5,4.875,4.953125,52.3828125,52.421875,4.875,4.9140625)
11	(CBBAB,CBBAACCBAB)	(52.34375,52.5,5.03125,5.1875,52.3779296875,52.3828125,4.8994140625,4.904296875)
11	(CBBAAA,CBBACB)	(52.421875,52.5,4.875,4.953125,52.265625,52.34375,4.953125,5.03125)
11	(CBBACAB,DACBAC)	(52.3046875,52.34375,4.9140625,4.953125,51.71875,51.796875,5.8125,5.890625)
11	(CBABDABCCC,CBBAACCBAC)	(52.3046875,52.3095703125,4.7578125,4.7626953125,52.373046875,52.3779296875,4.89453125,4.8994140625)
11	(CBBACAB,CBBAACB)	(52.3046875,52.34375,4.9140625,4.953125,52.3828125,52.421875,4.9140625,4.953125)
11	(CBBACAB,CBBAACCAB)	(52.3046875,52.34375,4.9140625,4.953125,52.373046875,52.3828125,4.884765625,4.89453125)
11	(CBCBDD,CADC)	(51.5625,51.640625,4.796875,4.875,51.25,51.5625,3.625,3.9375)
11	(BCDD,DABAA)	(52.5,52.8125,6.4375,6.75,52.34375,52.5,6.125,6.28125)
11	(CBADCC,CBADD)	(51.875,51.953125,4.5625,4.640625,51.875,52.03125,4.71875,4.875)
11	(CBBCBCA,CBBCBB)	(52.0703125,52.109375,5.03125,5.0703125,52.109375,52.1875,5.109375,5.1875)
11	(BCCDC,DABAC)	(52.5,52.65625,5.8125,5.96875,52.1875,52.34375,6.125,6.28125)
11	(CBADCA,CBACDCD)	(51.953125,52.03125,4.5625,4.640625,51.875,51.9140625,4.4453125,4.484375)
11	(CBBAACCBC,CBABBDC)	(52.36328125,52.373046875,4.89453125,4.904296875,52.34375,52.3828125,4.796875,4.8359375)
11	(DABAC,DBAACC)	(52.1875,52.34375,6.125,6.28125,52.1875,52.265625,6.75,6.828125)
11	(BCCDC,DAAAB)	(52.5,52.65625,5.8125,5.96875,52.34375,52.5,5.65625,5.8125)
11	(CBDAA,CBBDC)	(51.71875,51.875,4.875,5.03125,51.875,52.03125,5.1875,5.34375)
11	(CBACACC,CBACADD)	(52.03125,52.0703125,4.25,4.2890625,52.03125,52.0703125,4.3671875,4.40625)
11	(CBBBB,DABBC)	(52.34375,52.5,5.34375,5.5,52.1875,52.34375,6.4375,6.59375)
11	(CBBCBCB,CBBAACD)	(52.0703125,52.109375,5.0703125,5.109375,52.34375,52.3828125,4.9140625,4.953125)
11	(DBAACC,DABAC)	(52.1875,52.265625,6.75,6.828125,52.1875,52.34375,6.125,6.28125)
11	(CBBAACCBC,CBBACB)	(52.36328125,52.373046875,4.89453125,4.904296875,52.265625,52.34375,4.953125,5.03125)
11	(CBBCBCD,DAADCA)	(52.03125,52.0703125,5.0703125,5.109375,51.953125,52.03125,5.8125,5.890625)
11	(CBBAACCBC,CBABBB)	(52.36328125,52.373046875,4.89453125,4.904296875,52.421875,52.5,4.796875,4.875)
11	(CBABDABCCD,CBBAACCBC)	(52.3046875,52.3095703125,4.7626953125,4.767578125,52.36328125,52.373046875,4.89453125,4.904296875)
11	(BCDB,BCAC)	(52.8125,53.125,6.4375,6.75,53.125,53.4375,5.5,5.8125)
11	(CBACCD,CBCAD)	(51.875,51.953125,4.328125,4.40625,51.5625,51.71875,4.40625,4.5625)
11	(CBBCBDB,CBBCBDAC)	(52.0703125,52.109375,5.1484375,5.1875,52.0703125,52.08984375,5.109375,5.12890625)
11	(CBACACC,CADD)	(52.03125,52.0703125,4.25,4.2890625,51.25,51.5625,3.9375,4.25)
11	(CBBCBDB,CBBCBDAD)	(52.0703125,52.109375,5.1484375,5.1875,52.0703125,52.08984375,5.12890625,5.1484375)
11	(CBACCC,CBACDCA)	(51.875,51.953125,4.25,4.328125,51.9140625,51.953125,4.40625,4.4453125)
11	(CBACCB,CBACDDA)	(51.953125,52.03125,4.328125,4.40625,51.9140625,51.953125,4.484375,4.5234375)
11	(CBACCB,CBACACA)	(51.953125,52.03125,4.328125,4.40625,52.0703125,52.109375,4.25,4.2890625)
11	(CBBAACCCC,CBBAACD)	(52.34375,52.353515625,4.875,4.884765625,52.34375,52.3828125,4.9140625,4.953125)
11	(CBACCB,CBACCC)	(51.953125,52.03125,4.328125,4.40625,51.875,51.953125,4.25,4.328125)
11	(CBACCB,CBACBC)	(51.953125,52.03125,4.328125,4.40625,52.03125,52.109375,4.40625,4.484375)
11	(CBDDBDB,DACCC)	(51.4453125,51.484375,5.4609375,5.5,51.25,51.40625,5.5,5.65625)
11	(CBDDBDB,DACCD)	(51.4453125,51.484375,5.4609375,5.5,51.25,51.40625,5.65625,5.8125)
11	(CBBAACCBAA,CBABAC)	(52.3779296875,52.3828125,4.89453125,4.8994140625,52.34375,52.421875,4.5625,4.640625)
11	(CBACCA,CBACCD)	(51.953125,52.03125,4.25,4.328125,51.875,51.953125,4.328125,4.40625)
11	(CBDADB,CBDBCB)	(51.640625,51.71875,5.109375,5.1875,51.640625,51.71875,5.265625,5.34375)
11	(CBDADC,CBCBC)	(51.5625,51.640625,5.03125,5.109375,51.5625,51.71875,4.5625,4.71875)
11	(CBACBD,CBACACD)	(52.03125,52.109375,4.484375,4.5625,52.03125,52.0703125,4.2890625,4.328125)
11	(CBACBD,CBACACA)	(52.03125,52.109375,4.484375,4.5625,52.0703125,52.109375,4.25,4.2890625)
11	(CBDADC,CBDCA)	(51.5625,51.640625,5.03125,5.109375,51.40625,51.5625,4.875,5.03125)
11	(CDB,CDAAAB)	(50.625,51.25,4.875,5.5,51.171875,51.25,4.328125,4.40625)
11	(CDB,CDAABB)	(50.625,51.25,4.875,5.5,51.171875,51.25,4.484375,4.5625)
11	(CBACBC,CBACACC)	(52.03125,52.109375,4.40625,4.484375,52.03125,52.0703125,4.25,4.2890625)
11	(CBDADC,CBCBDC)	(51.5625,51.640625,5.03125,5.109375,51.5625,51.640625,4.71875,4.796875)
11	(CBACBC,CBACBB)	(52.03125,52.109375,4.40625,4.484375,52.109375,52.1875,4.484375,4.5625)
11	(BCCDB,BCDD)	(52.65625,52.8125,5.96875,6.125,52.5,52.8125,6.4375,6.75)
11	(CBBAACCBB,CBBAACA)	(52.373046875,52.3828125,4.904296875,4.9140625,52.3828125,52.421875,4.875,4.9140625)
11	(CBBAACCBB,CBABDAA)	(52.373046875,52.3828125,4.904296875,4.9140625,52.3046875,52.34375,4.71875,4.7578125)
11	(CBACBC,CBADA)	(52.03125,52.109375,4.40625,4.484375,52.03125,52.1875,4.5625,4.71875)
11	(CBBCA,CBBBC)	(52.03125,52.1875,4.875,5.03125,52.1875,52.34375,5.1875,5.34375)
11	(CBACBB,CBACADA)	(52.109375,52.1875,4.484375,4.5625,52.0703125,52.109375,4.328125,4.3671875)
11	(CDAABAB,CDAABAC)	(51.2109375,51.25,4.4453125,4.484375,51.171875,51.2109375,4.40625,4.4453125)
11	(CBDAC,CBCAD)	(51.5625,51.71875,4.875,5.03125,51.5625,51.71875,4.40625,4.5625)
11	(BCCA,CBCAA)	(52.8125,53.125,5.5,5.8125,51.71875,51.875,4.25,4.40625)
11	(BCCA,BCBC)	(52.8125,53.125,5.5,5.8125,53.125,53.4375,6.125,6.4375)
11	(CBBAACCAB,CBBACAA)	(52.373046875,52.3828125,4.884765625,4.89453125,52.3046875,52.34375,4.875,4.9140625)
11	(DBAACDB,DABD)	(52.2265625,52.265625,6.8671875,6.90625,51.875,52.1875,6.4375,6.75)
11	(CBBCA,CBBAACD)	(52.03125,52.1875,4.875,5.03125,52.34375,52.3828125,4.9140625,4.953125)
11	(DABD,DAACD)	(51.875,52.1875,6.4375,6.75,51.875,52.03125,5.65625,5.8125)
11	(DABD,DAADB)	(51.875,52.1875,6.4375,6.75,52.03125,52.1875,5.96875,6.125)
11	(DBAACDD,BDCA)	(52.1875,52.2265625,6.8671875,6.90625,52.8125,53.125,6.75,7.0625)
11	(DBAACDD,CBABC)	(52.1875,52.2265625,6.8671875,6.90625,52.1875,52.34375,4.5625,4.71875)
11	(CBACAB,CBACACA)	(52.109375,52.1875,4.328125,4.40625,52.0703125,52.109375,4.25,4.2890625)
11	(CBBAACCBAA,CBBAACCAC)	(52.3779296875,52.3828125,4.89453125,4.8994140625,52.36328125,52.373046875,4.875,4.884765625)
11	(CBABDD,CBADA)	(52.1875,52.265625,4.796875,4.875,52.03125,52.1875,4.5625,4.71875)
11	(CBABDD,CBABC)	(52.1875,52.265625,4.796875,4.875,52.1875,52.34375,4.5625,4.71875)
11	(CBABDC,CBADA)	(52.1875,52.265625,4.71875,4.796875,52.03125,52.1875,4.5625,4.71875)
11	(CBACACBB,CBACADA)	(52.08984375,52.109375,4.30859375,4.328125,52.0703125,52.109375,4.328125,4.3671875)
11	(CBACACBC,CBACAA)	(52.0703125,52.08984375,4.2890625,4.30859375,52.109375,52.1875,4.25,4.328125)
11	(CBABDB,CBBACD)	(52.265625,52.34375,4.796875,4.875,52.1875,52.265625,4.953125,5.03125)
11	(CBBCD,CBBBC)	(51.875,52.03125,5.03125,5.1875,52.1875,52.34375,5.1875,5.34375)
11	(CBACACBD,CBABC)	(52.0703125,52.08984375,4.30859375,4.328125,52.1875,52.34375,4.5625,4.71875)
11	(CBACACBD,CBADA)	(52.0703125,52.08984375,4.30859375,4.328125,52.03125,52.1875,4.5625,4.71875)
11	(BCAD,CBBBA)	(53.125,53.4375,5.8125,6.125,52.34375,52.5,5.1875,5.34375)
11	(CBABDB,CBACAB)	(52.265625,52.34375,4.796875,4.875,52.109375,52.1875,4.328125,4.40625)
11	(CBABDB,CBBBC)	(52.265625,52.34375,4.796875,4.875,52.1875,52.34375,5.1875,5.34375)
11	(CBABBDD,CBBAACCBD)	(52.34375,52.3828125,4.8359375,4.875,52.36328125,52.373046875,4.904296875,4.9140625)
11	(CBBAACCBAA,CBBAACCBAB)	(52.3779296875,52.3828125,4.89453125,4.8994140625,52.3779296875,52.3828125,4.8994140625,4.904296875)
11	(CBABBDD,CBBAACCBB)	(52.34375,52.3828125,4.8359375,4.875,52.373046875,52.3828125,4.904296875,4.9140625)
11	(CBABDB,CBBBA)	(52.265625,52.34375,4.796875,4.875,52.34375,52.5,5.1875,5.34375)
11	(CBDBCB,DACCA)	(51.640625,51.71875,5.265625,5.34375,51.40625,51.5625,5.5,5.65625)
11	(DABD,DBAACA)	(51.875,52.1875,6.4375,6.75,52.265625,52.34375,6.75,6.828125)
11	(CBBCD,CBABAB)	(51.875,52.03125,5.03125,5.1875,52.421875,52.5,4.640625,4.71875)
11	(CBACACBD,CBACACBB)	(52.0703125,52.08984375,4.30859375,4.328125,52.08984375,52.109375,4.30859375,4.328125)
11	(CBBAACCCA,CBBAACCBAB)	(52.353515625,52.36328125,4.875,4.884765625,52.3779296875,52.3828125,4.8994140625,4.904296875)
11	(CBACDCBA,CBCAB)	(51.93359375,51.953125,4.4453125,4.46484375,51.71875,51.875,4.40625,4.5625)
11	(CBABBC,CBABBDA)	(52.34375,52.421875,4.71875,4.796875,52.3828125,52.421875,4.796875,4.8359375)
11	(CBACDCBB,CBCAB)	(51.93359375,51.953125,4.46484375,4.484375,51.71875,51.875,4.40625,4.5625)
11	(CBABBDD,BCBDCBD)	(52.34375,52.3828125,4.8359375,4.875,53.203125,53.2421875,6.5546875,6.59375)
11	(CBACDCBC,CBADCC)	(51.9140625,51.93359375,4.4453125,4.46484375,51.875,51.953125,4.5625,4.640625)
11	(CBACDCBC,CBCBAB)	(51.9140625,51.93359375,4.4453125,4.46484375,51.796875,51.875,4.640625,4.71875)
11	(CBABBB,CBBACAB)	(52.421875,52.5,4.796875,4.875,52.3046875,52.34375,4.9140625,4.953125)
11	(BCCDDDB,BCCDDDD)	(52.5390625,52.578125,6.0859375,6.125,52.5,52.5390625,6.0859375,6.125)
11	(CBDBCB,CBBCBDAC)	(51.640625,51.71875,5.265625,5.34375,52.0703125,52.08984375,5.109375,5.12890625)
11	(CBBDA,BCCBC)	(52.03125,52.1875,5.1875,5.34375,52.8125,52.96875,5.8125,5.96875)
11	(CBBAACCAB,CBBACAB)	(52.373046875,52.3828125,4.884765625,4.89453125,52.3046875,52.34375,4.9140625,4.953125)
11	(BCCBC,CBBDA)	(52.8125,52.96875,5.8125,5.96875,52.03125,52.1875,5.1875,5.34375)
11	(DAADCC,DAACC)	(51.875,51.953125,5.8125,5.890625,51.875,52.03125,5.5,5.65625)
11	(CBABBB,CBBBA)	(52.421875,52.5,4.796875,4.875,52.34375,52.5,5.1875,5.34375)
11	(ADDD,BCCDDDD)	(52.5,52.8125,5.1875,5.5,52.5,52.5390625,6.0859375,6.125)
11	(DACD,CBADA)	(51.25,51.5625,5.8125,6.125,52.03125,52.1875,4.5625,4.71875)
11	(CBBAACCBAB,CBABDB)	(52.3779296875,52.3828125,4.8994140625,4.904296875,52.265625,52.34375,4.796875,4.875)
11	(CBABBA,ADCDB)	(52.421875,52.5,4.71875,4.796875,52.65625,52.8125,4.71875,4.875)
11	(DAACC,CBBCBDC)	(51.875,52.03125,5.5,5.65625,52.03125,52.0703125,5.109375,5.1484375)
11	(CBBAACCBAB,CBBAAB)	(52.3779296875,52.3828125,4.8994140625,4.904296875,52.421875,52.5,4.953125,5.03125)
11	(CBBDA,CBBDBD)	(52.03125,52.1875,5.1875,5.34375,52.03125,52.109375,5.421875,5.5)
11	(CBABAD,CBABDABCCD)	(52.34375,52.421875,4.640625,4.71875,52.3046875,52.3095703125,4.7626953125,4.767578125)
11	(CBDAA,CBBCBCB)	(51.71875,51.875,4.875,5.03125,52.0703125,52.109375,5.0703125,5.109375)
11	(ADDD,CBBBC)	(52.5,52.8125,5.1875,5.5,52.1875,52.34375,5.1875,5.34375)
11	(CBABBDD,CBBBA)	(52.34375,52.3828125,4.8359375,4.875,52.34375,52.5,5.1875,5.34375)
11	(CBDBCD,CBDDBDD)	(51.5625,51.640625,5.265625,5.34375,51.40625,51.4453125,5.4609375,5.5)
11	(CBDDBA,CBDBCD)	(51.484375,51.5625,5.34375,5.421875,51.5625,51.640625,5.265625,5.34375)
11	(BCBDCBC,BCBDB)	(53.203125,53.2421875,6.515625,6.5546875,53.28125,53.4375,6.59375,6.75)
11	(CBBAACCBAB,CBBAACB)	(52.3779296875,52.3828125,4.8994140625,4.904296875,52.3828125,52.421875,4.9140625,4.953125)
11	(ADDC,CBBACAB)	(52.5,52.8125,4.875,5.1875,52.3046875,52.34375,4.9140625,4.953125)
11	(CBBDC,CBBCBA)	(51.875,52.03125,5.1875,5.34375,52.109375,52.1875,5.03125,5.109375)
11	(ADCDC,CBBAACA)	(52.5,52.65625,4.5625,4.71875,52.3828125,52.421875,4.875,4.9140625)
11	(CBABAB,CBAA)	(52.421875,52.5,4.640625,4.71875,52.1875,52.5,4.25,4.5625)
11	(CBBCBDAA,DAADD)	(52.08984375,52.109375,5.109375,5.12890625,51.875,52.03125,5.96875,6.125)
11	(CBDAC,BCDB)	(51.5625,51.71875,4.875,5.03125,52.8125,53.125,6.4375,6.75)
11	(ADDC,CBABAB)	(52.5,52.8125,4.875,5.1875,52.421875,52.5,4.640625,4.71875)
11	(CBABBDC,CBBACAA)	(52.34375,52.3828125,4.796875,4.8359375,52.3046875,52.34375,4.875,4.9140625)
11	(CBBAACCAD,CBBAB)	(52.36328125,52.373046875,4.884765625,4.89453125,52.34375,52.5,5.03125,5.1875)
11	(BCCDDB,BCDCB)	(52.578125,52.65625,6.046875,6.125,52.65625,52.8125,6.28125,6.4375)
11	(CBBCBDAA,CBDDBDD)	(52.08984375,52.109375,5.109375,5.12890625,51.40625,51.4453125,5.4609375,5.5)
11	(CBBCBDAA,CBABDABCCC)	(52.08984375,52.109375,5.109375,5.12890625,52.3046875,52.3095703125,4.7578125,4.7626953125)
11	(DABAC,DAADA)	(52.1875,52.34375,6.125,6.28125,52.03125,52.1875,5.8125,5.96875)
11	(DCADD,DCADA)	(50.625,50.78125,5.96875,6.125,50.78125,50.9375,5.8125,5.96875)
11	(CBBCBDAC,CBADB)	(52.0703125,52.08984375,5.109375,5.12890625,52.03125,52.1875,4.71875,4.875)
11	(DCADB,CBDDBDD)	(50.78125,50.9375,5.96875,6.125,51.40625,51.4453125,5.4609375,5.5)
11	(CBBAACCAD,ADDC)	(52.36328125,52.373046875,4.884765625,4.89453125,52.5,52.8125,4.875,5.1875)
11	(CBCAA,CBAA)	(51.71875,51.875,4.25,4.40625,52.1875,52.5,4.25,4.5625)
11	(CBCAA,DAABD)	(51.71875,51.875,4.25,4.40625,52.1875,52.34375,5.96875,6.125)
11	(CBBCBDAC,CBDBCB)	(52.0703125,52.08984375,5.109375,5.12890625,51.640625,51.71875,5.265625,5.34375)
11	(CBDDBC,CBDDC)	(51.40625,51.484375,5.34375,5.421875,51.25,51.40625,5.1875,5.34375)
11	(DCABC,CBBDBA)	(50.9375,51.09375,5.8125,5.96875,52.109375,52.1875,5.34375,5.421875)
11	(CBBCBDAC,CBBCBCA)	(52.0703125,52.08984375,5.109375,5.12890625,52.0703125,52.109375,5.03125,5.0703125)
11	(CBCAA,CBADCC)	(51.71875,51.875,4.25,4.40625,51.875,51.953125,4.5625,4.640625)
11	(CBBCBDAD,CBBCD)	(52.0703125,52.08984375,5.12890625,5.1484375,51.875,52.03125,5.03125,5.1875)
11	(DACBAA,CBDCB)	(51.796875,51.875,5.8125,5.890625,51.40625,51.5625,5.03125,5.1875)
11	(CBABBDB,CBBAACCD)	(52.3828125,52.421875,4.8359375,4.875,52.34375,52.36328125,4.89453125,4.9140625)
11	(DCABC,DACCD)	(50.9375,51.09375,5.8125,5.96875,51.25,51.40625,5.65625,5.8125)
11	(DCABC,DACCC)	(50.9375,51.09375,5.8125,5.96875,51.25,51.40625,5.5,5.65625)
11	(CBCAA,CBACDDA)	(51.71875,51.875,4.25,4.40625,51.9140625,51.953125,4.484375,4.5234375)
11	(DCABB,DCADA)	(51.09375,51.25,5.96875,6.125,50.78125,50.9375,5.8125,5.96875)
11	(CDAABAAC,CDAABAD)	(51.2109375,51.23046875,4.40625,4.42578125,51.171875,51.2109375,4.4453125,4.484375)
11	(CBABBDB,CBABBDA)	(52.3828125,52.421875,4.8359375,4.875,52.3828125,52.421875,4.796875,4.8359375)
11	(CBCAB,CADA)	(51.71875,51.875,4.40625,4.5625,51.5625,51.875,3.625,3.9375)
11	(CDAAAB,CAC)	(51.171875,51.25,4.328125,4.40625,51.25,51.875,3.0,3.625)
11	(CBCAB,CBCBB)	(51.71875,51.875,4.40625,4.5625,51.71875,51.875,4.71875,4.875)
11	(CBCAB,CBCCB)	(51.71875,51.875,4.40625,4.5625,51.40625,51.5625,4.40625,4.5625)
11	(CBDDC,CBDCB)	(51.25,51.40625,5.1875,5.34375,51.40625,51.5625,5.03125,5.1875)
11	(CBDDA,CBDADD)	(51.40625,51.5625,5.1875,5.34375,51.5625,51.640625,5.109375,5.1875)
11	(CBDDD,CBDDBB)	(51.25,51.40625,5.34375,5.5,51.484375,51.5625,5.421875,5.5)
11	(DAADD,CBBADD)	(51.875,52.03125,5.96875,6.125,52.1875,52.265625,5.109375,5.1875)
11	(DACCD,CBDDBDB)	(51.25,51.40625,5.65625,5.8125,51.4453125,51.484375,5.4609375,5.5)
11	(CBBAACCAC,CBBACAA)	(52.36328125,52.373046875,4.875,4.884765625,52.3046875,52.34375,4.875,4.9140625)
11	(CBDCD,CDB)	(51.25,51.40625,5.03125,5.1875,50.625,51.25,4.875,5.5)
11	(DAAAB,DAAAD)	(52.34375,52.5,5.65625,5.8125,52.1875,52.34375,5.65625,5.8125)
11	(DAAAB,BCCDDDC)	(52.34375,52.5,5.65625,5.8125,52.5,52.5390625,6.046875,6.0859375)
11	(DAAAC,BCBC)	(52.1875,52.34375,5.5,5.65625,53.125,53.4375,6.125,6.4375)
11	(CBCAD,CBACCD)	(51.5625,51.71875,4.40625,4.5625,51.875,51.953125,4.328125,4.40625)
11	(CDAABB,CDB)	(51.171875,51.25,4.484375,4.5625,50.625,51.25,4.875,5.5)
11	(CBCAD,CBCBDA)	(51.5625,51.71875,4.40625,4.5625,51.640625,51.71875,4.71875,4.796875)
11	(DACCA,CBDDBA)	(51.40625,51.5625,5.5,5.65625,51.484375,51.5625,5.34375,5.421875)
11	(CBABBDA,CBABC)	(52.3828125,52.421875,4.796875,4.8359375,52.1875,52.34375,4.5625,4.71875)
11	(CBDCB,DACCA)	(51.40625,51.5625,5.03125,5.1875,51.40625,51.5625,5.5,5.65625)
11	(CBDCB,DACAA)	(51.40625,51.5625,5.03125,5.1875,51.71875,51.875,5.5,5.65625)
11	(DACCA,DCAC)	(51.40625,51.5625,5.5,5.65625,50.625,50.9375,5.5,5.8125)
11	(CBCBB,CBDBA)	(51.71875,51.875,4.71875,4.875,51.71875,51.875,5.1875,5.34375)
11	(DACCA,DAD)	(51.40625,51.5625,5.5,5.65625,51.25,51.875,6.125,6.75)
11	(DACBB,DACBAD)	(51.71875,51.875,5.96875,6.125,51.71875,51.796875,5.890625,5.96875)
11	(CBDCA,CBCBDC)	(51.40625,51.5625,4.875,5.03125,51.5625,51.640625,4.71875,4.796875)
11	(DCAC,CBDBCB)	(50.625,50.9375,5.5,5.8125,51.640625,51.71875,5.265625,5.34375)
11	(DAABA,DAADCB)	(52.34375,52.5,5.8125,5.96875,51.953125,52.03125,5.890625,5.96875)
11	(DAABB,BCDB)	(52.34375,52.5,5.96875,6.125,52.8125,53.125,6.4375,6.75)
11	(CBCBC,CBDCB)	(51.5625,51.71875,4.5625,4.71875,51.40625,51.5625,5.03125,5.1875)
11	(CBCBC,CBCBAD)	(51.5625,51.71875,4.5625,4.71875,51.71875,51.796875,4.640625,4.71875)
11	(CBCBC,CBCBDA)	(51.5625,51.71875,4.5625,4.71875,51.640625,51.71875,4.71875,4.796875)
11	(DACAB,DAADCD)	(51.71875,51.875,5.65625,5.8125,51.875,51.953125,5.890625,5.96875)
11	(DACAB,DACAC)	(51.71875,51.875,5.65625,5.8125,51.5625,51.71875,5.5,5.65625)
11	(DACAB,CBDBB)	(51.71875,51.875,5.65625,5.8125,51.71875,51.875,5.34375,5.5)
11	(DAABD,CADB)	(52.1875,52.34375,5.96875,6.125,51.5625,51.875,3.9375,4.25)
11	(DACAA,CBBCBCB)	(51.71875,51.875,5.5,5.65625,52.0703125,52.109375,5.0703125,5.109375)
11	(DAABD,DAAAB)	(52.1875,52.34375,5.96875,6.125,52.34375,52.5,5.65625,5.8125)
11	(DAABD,DABAD)	(52.1875,52.34375,5.96875,6.125,52.1875,52.34375,6.28125,6.4375)
11	(DAABD,CBBDBB)	(52.1875,52.34375,5.96875,6.125,52.109375,52.1875,5.421875,5.5)
11	(DAADCD,DACAB)	(51.875,51.953125,5.890625,5.96875,51.71875,51.875,5.65625,5.8125)
11	(DACAA,DAABD)	(51.71875,51.875,5.5,5.65625,52.1875,52.34375,5.96875,6.125)
11	(DABCD,DABCB)	(51.875,52.03125,6.28125,6.4375,52.03125,52.1875,6.28125,6.4375)
11	(DAADCB,CBBBC)	(51.953125,52.03125,5.890625,5.96875,52.1875,52.34375,5.1875,5.34375)
11	(DABCC,DABAC)	(51.875,52.03125,6.125,6.28125,52.1875,52.34375,6.125,6.28125)
11	(CBCCB,CADC)	(51.40625,51.5625,4.40625,4.5625,51.25,51.5625,3.625,3.9375)
11	(DAADCB,DAABA)	(51.953125,52.03125,5.890625,5.96875,52.34375,52.5,5.8125,5.96875)
11	(BCBDCBD,BCBDCC)	(53.203125,53.2421875,6.5546875,6.59375,53.125,53.203125,6.4375,6.515625)
11	(DAADD,CBBCBDAA)	(51.875,52.03125,5.96875,6.125,52.08984375,52.109375,5.109375,5.12890625)
11	(DAACB,CBBBD)	(52.03125,52.1875,5.65625,5.8125,52.1875,52.34375,5.34375,5.5)
11	(DAACB,DAADCB)	(52.03125,52.1875,5.65625,5.8125,51.953125,52.03125,5.890625,5.96875)
11	(CBCCB,CBACDCBD)	(51.40625,51.5625,4.40625,4.5625,51.9140625,51.93359375,4.46484375,4.484375)
11	(DABBD,DABAC)	(52.1875,52.34375,6.59375,6.75,52.1875,52.34375,6.125,6.28125)
11	(DABBD,BCDD)	(52.1875,52.34375,6.59375,6.75,52.5,52.8125,6.4375,6.75)
11	(CBDBA,DACCC)	(51.71875,51.875,5.1875,5.34375,51.25,51.40625,5.5,5.65625)
11	(CBDBA,DACCA)	(51.71875,51.875,5.1875,5.34375,51.40625,51.5625,5.5,5.65625)
11	(DAACC,CBBCD)	(51.875,52.03125,5.5,5.65625,51.875,52.03125,5.03125,5.1875)
11	(DABBB,DBAACDC)	(52.34375,52.5,6.59375,6.75,52.1875,52.2265625,6.828125,6.8671875)
11	(DAACC,DAADD)	(51.875,52.03125,5.5,5.65625,51.875,52.03125,5.96875,6.125)
11	(ADCDD,CBABBDD)	(52.5,52.65625,4.71875,4.875,52.34375,52.3828125,4.8359375,4.875)
11	(DAACC,CBACCD)	(51.875,52.03125,5.5,5.65625,51.875,51.953125,4.328125,4.40625)
11	(DACBAD,DACBB)	(51.71875,51.796875,5.890625,5.96875,51.71875,51.875,5.96875,6.125)
11	(DBAACA,DABD)	(52.265625,52.34375,6.75,6.828125,51.875,52.1875,6.4375,6.75)
11	(DACBAC,DACBD)	(51.71875,51.796875,5.8125,5.890625,51.5625,51.71875,5.96875,6.125)
11	(ADCDB,CBABBB)	(52.65625,52.8125,4.71875,4.875,52.421875,52.5,4.796875,4.875)
11	(DBAACA,DBAAA)	(52.265625,52.34375,6.75,6.828125,52.34375,52.5,6.75,6.90625)
11	(BCDCC,BCDCB)	(52.5,52.65625,6.125,6.28125,52.65625,52.8125,6.28125,6.4375)
11	(BCDCC,DAAAC)	(52.5,52.65625,6.125,6.28125,52.1875,52.34375,5.5,5.65625)
11	(CBACDCA,CBCAB)	(51.9140625,51.953125,4.40625,4.4453125,51.71875,51.875,4.40625,4.5625)
11	(BCDCC,DABAC)	(52.5,52.65625,6.125,6.28125,52.1875,52.34375,6.125,6.28125)
11	(CBACADD,CBACACA)	(52.03125,52.0703125,4.3671875,4.40625,52.0703125,52.109375,4.25,4.2890625)
11	(CBAA,CBADB)	(52.1875,52.5,4.25,4.5625,52.03125,52.1875,4.71875,4.875)
11	(CBCBAB,CBCCB)	(51.796875,51.875,4.640625,4.71875,51.40625,51.5625,4.40625,4.5625)
11	(CBACDCA,CBACADC)	(51.9140625,51.953125,4.40625,4.4453125,52.03125,52.0703125,4.328125,4.3671875)
11	(BCDCC,BCBDCBD)	(52.5,52.65625,6.125,6.28125,53.203125,53.2421875,6.5546875,6.59375)
11	(BCDCD,DAAAC)	(52.5,52.65625,6.28125,6.4375,52.1875,52.34375,5.5,5.65625)
11	(DACBAB,DACAB)	(51.796875,51.875,5.890625,5.96875,51.71875,51.875,5.65625,5.8125)
11	(CADD,CBCAD)	(51.25,51.5625,3.9375,4.25,51.5625,51.71875,4.40625,4.5625)
11	(CBBDBD,CBBCBDB)	(52.03125,52.109375,5.421875,5.5,52.0703125,52.109375,5.1484375,5.1875)
11	(CBBAACCCA,CBABBDC)	(52.353515625,52.36328125,4.875,4.884765625,52.34375,52.3828125,4.796875,4.8359375)
10	(DACBAA,DAACA)	(51.796875,51.875,5.8125,5.890625,52.03125,52.1875,5.5,5.65625)
10	(CBBBC,ADDC)	(52.1875,52.34375,5.1875,5.34375,52.5,52.8125,4.875,5.1875)
